infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
résoudre,resoudre,third,indicative,passeSimple,personal,6,ils / elles,résolurent,
résoudre,resoudre,third,indicative,futureSimple,personal,1,je,résoudrai,
résoudre,resoudre,third,indicative,futureSimple,personal,2,tu,résoudras,
résoudre,resoudre,third,indicative,futureSimple,personal,3,il / elle / on,résoudra,
résoudre,resoudre,third,indicative,futureSimple,personal,4,nous,résoudrons,
résoudre,resoudre,third,indicative,futureSimple,personal,5,vous,résoudrez,
résoudre,resoudre,third,indicative,futureSimple,personal,6,ils / elles,résoudront,
résoudre,resoudre,third,indicative,futurAnterieur,personal,1,j',aurai résolu,
résoudre,resoudre,third,indicative,futurAnterieur,personal,2,tu,auras résolu,
résoudre,resoudre,third,indicative,futurAnterieur,personal,3,il / elle / on,aura résolu,
résoudre,resoudre,third,indicative,futurAnterieur,personal,4,nous,aurons résolu,
résoudre,resoudre,third,indicative,futurAnterieur,personal,5,vous,aurez résolu,
résoudre,resoudre,third,indicative,futurAnterieur,personal,6,ils / elles,auront résolu,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,1,je,résolve,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,2,tu,résolves,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,résolve,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,4,nous,résolvions,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,5,vous,résolviez,
résoudre,resoudre,third,subjunctive,subjunctivePresent,personal,6,ils / elles,résolvent,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,1,j',aie résolu,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,2,tu,aies résolu,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait résolu,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,4,nous,ayons résolu,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,5,vous,ayez résolu,
résoudre,resoudre,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient résolu,
résoudre,resoudre,third,conditional,conditionalPresent,personal,1,je,résoudrais,
résoudre,resoudre,third,conditional,conditionalPresent,personal,2,tu,résoudrais,
résoudre,resoudre,third,conditional,conditionalPresent,personal,3,il / elle / on,résoudrait,
résoudre,resoudre,third,conditional,conditionalPresent,personal,4,nous,résoudrions,
résoudre,resoudre,third,conditional,conditionalPresent,personal,5,vous,résoudriez,
résoudre,resoudre,third,conditional,conditionalPresent,personal,6,ils / elles,résoudraient,
résoudre,resoudre,third,conditional,conditionalPast,personal,1,j',aurais résolu,
résoudre,resoudre,third,conditional,conditionalPast,personal,2,tu,aurais résolu,
résoudre,resoudre,third,conditional,conditionalPast,personal,3,il / elle / on,aurait résolu,
résoudre,resoudre,third,conditional,conditionalPast,personal,4,nous,aurions résolu,
résoudre,resoudre,third,conditional,conditionalPast,personal,5,vous,auriez résolu,
résoudre,resoudre,third,conditional,conditionalPast,personal,6,ils / elles,auraient résolu,
résoudre,resoudre,third,imperative,imperativePresent,personal,1,tu,résous,
résoudre,resoudre,third,imperative,imperativePresent,personal,2,nous,résolvons,
résoudre,resoudre,third,imperative,imperativePresent,personal,3,vous,résolvez,
résoudre,resoudre,third,participle,presentParticiple,single,1,form,résolvant,
résoudre,resoudre,third,participle,pastParticiple,single,1,form,résolu,
résoudre,resoudre,third,infinitive,presentInfinitive,single,1,form,résoudre,
résoudre,resoudre,third,infinitive,pastInfinitive,single,1,form,avoir résolu,
résoudre,resoudre,third,gerund,presentGerund,single,1,form,en résolvant,
résoudre,resoudre,third,gerund,pastGerund,single,1,form,en ayant résolu,
suivre,suivre,third,indicative,present,personal,1,je,suis,
suivre,suivre,third,indicative,present,personal,2,tu,suis,
suivre,suivre,third,indicative,present,personal,3,il / elle / on,suit,
suivre,suivre,third,indicative,present,personal,4,nous,suivons,
suivre,suivre,third,indicative,present,personal,5,vous,suivez,
suivre,suivre,third,indicative,present,personal,6,ils / elles,suivent,
suivre,suivre,third,indicative,imperfect,personal,1,je,suivais,
suivre,suivre,third,indicative,imperfect,personal,2,tu,suivais,
suivre,suivre,third,indicative,imperfect,personal,3,il / elle / on,suivait,
suivre,suivre,third,indicative,imperfect,personal,4,nous,suivions,
suivre,suivre,third,indicative,imperfect,personal,5,vous,suiviez,
suivre,suivre,third,indicative,imperfect,personal,6,ils / elles,suivaient,
suivre,suivre,third,indicative,passeCompose,personal,1,j',ai suivi,
suivre,suivre,third,indicative,passeCompose,personal,2,tu,as suivi,
suivre,suivre,third,indicative,passeCompose,personal,3,il / elle / on,a suivi,
suivre,suivre,third,indicative,passeCompose,personal,4,nous,avons suivi,
suivre,suivre,third,indicative,passeCompose,personal,5,vous,avez suivi,
suivre,suivre,third,indicative,passeCompose,personal,6,ils / elles,ont suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,1,j',avais suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,2,tu,avais suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,3,il / elle / on,avait suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,4,nous,avions suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,5,vous,aviez suivi,
suivre,suivre,third,indicative,plusQueParfait,personal,6,ils / elles,avaient suivi,
suivre,suivre,third,indicative,passeSimple,personal,1,je,suivis,
suivre,suivre,third,indicative,passeSimple,personal,2,tu,suivis,
suivre,suivre,third,indicative,passeSimple,personal,3,il / elle / on,suivit,
suivre,suivre,third,indicative,passeSimple,personal,4,nous,suivîmes,
suivre,suivre,third,indicative,passeSimple,personal,5,vous,suivîtes,
suivre,suivre,third,indicative,passeSimple,personal,6,ils / elles,suivirent,
suivre,suivre,third,indicative,futureSimple,personal,1,je,suivrai,
suivre,suivre,third,indicative,futureSimple,personal,2,tu,suivras,
suivre,suivre,third,indicative,futureSimple,personal,3,il / elle / on,suivra,
suivre,suivre,third,indicative,futureSimple,personal,4,nous,suivrons,
suivre,suivre,third,indicative,futureSimple,personal,5,vous,suivrez,
suivre,suivre,third,indicative,futureSimple,personal,6,ils / elles,suivront,
suivre,suivre,third,indicative,futurAnterieur,personal,1,j',aurai suivi,
suivre,suivre,third,indicative,futurAnterieur,personal,2,tu,auras suivi,
suivre,suivre,third,indicative,futurAnterieur,personal,3,il / elle / on,aura suivi,
suivre,suivre,third,indicative,futurAnterieur,personal,4,nous,aurons suivi,
suivre,suivre,third,indicative,futurAnterieur,personal,5,vous,aurez suivi,
suivre,suivre,third,indicative,futurAnterieur,personal,6,ils / elles,auront suivi,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,1,je,suive,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,2,tu,suives,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,suive,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,4,nous,suivions,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,5,vous,suiviez,
suivre,suivre,third,subjunctive,subjunctivePresent,personal,6,ils / elles,suivent,
suivre,suivre,third,subjunctive,subjunctivePast,personal,1,j',aie suivi,
suivre,suivre,third,subjunctive,subjunctivePast,personal,2,tu,aies suivi,
suivre,suivre,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait suivi,
suivre,suivre,third,subjunctive,subjunctivePast,personal,4,nous,ayons suivi,
suivre,suivre,third,subjunctive,subjunctivePast,personal,5,vous,ayez suivi,
suivre,suivre,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient suivi,
suivre,suivre,third,conditional,conditionalPresent,personal,1,je,suivrais,
suivre,suivre,third,conditional,conditionalPresent,personal,2,tu,suivrais,
suivre,suivre,third,conditional,conditionalPresent,personal,3,il / elle / on,suivrait,
suivre,suivre,third,conditional,conditionalPresent,personal,4,nous,suivrions,
suivre,suivre,third,conditional,conditionalPresent,personal,5,vous,suivriez,
suivre,suivre,third,conditional,conditionalPresent,personal,6,ils / elles,suivraient,
suivre,suivre,third,conditional,conditionalPast,personal,1,j',aurais suivi,
suivre,suivre,third,conditional,conditionalPast,personal,2,tu,aurais suivi,
suivre,suivre,third,conditional,conditionalPast,personal,3,il / elle / on,aurait suivi,
suivre,suivre,third,conditional,conditionalPast,personal,4,nous,aurions suivi,
suivre,suivre,third,conditional,conditionalPast,personal,5,vous,auriez suivi,
suivre,suivre,third,conditional,conditionalPast,personal,6,ils / elles,auraient suivi,
suivre,suivre,third,imperative,imperativePresent,personal,1,tu,suis,
suivre,suivre,third,imperative,imperativePresent,personal,2,nous,suivons,
suivre,suivre,third,imperative,imperativePresent,personal,3,vous,suivez,
suivre,suivre,third,participle,presentParticiple,single,1,form,suivant,
suivre,suivre,third,participle,pastParticiple,single,1,form,suivi,
suivre,suivre,third,infinitive,presentInfinitive,single,1,form,suivre,
suivre,suivre,third,infinitive,pastInfinitive,single,1,form,avoir suivi,
suivre,suivre,third,gerund,presentGerund,single,1,form,en suivant,
suivre,suivre,third,gerund,pastGerund,single,1,form,en ayant suivi,
conduire,conduire,third,indicative,present,personal,1,je,conduis,
conduire,conduire,third,indicative,present,personal,2,tu,conduis,
conduire,conduire,third,indicative,present,personal,3,il / elle / on,conduit,
conduire,conduire,third,indicative,present,personal,4,nous,conduisons,
conduire,conduire,third,indicative,present,personal,5,vous,conduisez,
conduire,conduire,third,indicative,present,personal,6,ils / elles,conduisent,
conduire,conduire,third,indicative,imperfect,personal,1,je,conduisais,
conduire,conduire,third,indicative,imperfect,personal,2,tu,conduisais,
conduire,conduire,third,indicative,imperfect,personal,3,il / elle / on,conduisait,
conduire,conduire,third,indicative,imperfect,personal,4,nous,conduisions,
conduire,conduire,third,indicative,imperfect,personal,5,vous,conduisiez,
conduire,conduire,third,indicative,imperfect,personal,6,ils / elles,conduisaient,
conduire,conduire,third,indicative,passeCompose,personal,1,j',ai conduit,
conduire,conduire,third,indicative,passeCompose,personal,2,tu,as conduit,
conduire,conduire,third,indicative,passeCompose,personal,3,il / elle / on,a conduit,
conduire,conduire,third,indicative,passeCompose,personal,4,nous,avons conduit,
conduire,conduire,third,indicative,passeCompose,personal,5,vous,avez conduit,
conduire,conduire,third,indicative,passeCompose,personal,6,ils / elles,ont conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,1,j',avais conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,2,tu,avais conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,3,il / elle / on,avait conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,4,nous,avions conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,5,vous,aviez conduit,
conduire,conduire,third,indicative,plusQueParfait,personal,6,ils / elles,avaient conduit,
conduire,conduire,third,indicative,passeSimple,personal,1,je,conduisis,
conduire,conduire,third,indicative,passeSimple,personal,2,tu,conduisis,
conduire,conduire,third,indicative,passeSimple,personal,3,il / elle / on,conduisit,
conduire,conduire,third,indicative,passeSimple,personal,4,nous,conduisîmes,
conduire,conduire,third,indicative,passeSimple,personal,5,vous,conduisîtes,
conduire,conduire,third,indicative,passeSimple,personal,6,ils / elles,conduisirent,
conduire,conduire,third,indicative,futureSimple,personal,1,je,conduirai,
conduire,conduire,third,indicative,futureSimple,personal,2,tu,conduiras,
conduire,conduire,third,indicative,futureSimple,personal,3,il / elle / on,conduira,
conduire,conduire,third,indicative,futureSimple,personal,4,nous,conduirons,
conduire,conduire,third,indicative,futureSimple,personal,5,vous,conduirez,
conduire,conduire,third,indicative,futureSimple,personal,6,ils / elles,conduiront,
conduire,conduire,third,indicative,futurAnterieur,personal,1,j',aurai conduit,
conduire,conduire,third,indicative,futurAnterieur,personal,2,tu,auras conduit,
conduire,conduire,third,indicative,futurAnterieur,personal,3,il / elle / on,aura conduit,
conduire,conduire,third,indicative,futurAnterieur,personal,4,nous,aurons conduit,
conduire,conduire,third,indicative,futurAnterieur,personal,5,vous,aurez conduit,
conduire,conduire,third,indicative,futurAnterieur,personal,6,ils / elles,auront conduit,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,1,je,conduise,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,2,tu,conduises,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,conduise,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,4,nous,conduisions,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,5,vous,conduisiez,
conduire,conduire,third,subjunctive,subjunctivePresent,personal,6,ils / elles,conduisent,
conduire,conduire,third,subjunctive,subjunctivePast,personal,1,j',aie conduit,
conduire,conduire,third,subjunctive,subjunctivePast,personal,2,tu,aies conduit,
conduire,conduire,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait conduit,
conduire,conduire,third,subjunctive,subjunctivePast,personal,4,nous,ayons conduit,
conduire,conduire,third,subjunctive,subjunctivePast,personal,5,vous,ayez conduit,
conduire,conduire,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient conduit,
conduire,conduire,third,conditional,conditionalPresent,personal,1,je,conduirais,
conduire,conduire,third,conditional,conditionalPresent,personal,2,tu,conduirais,
conduire,conduire,third,conditional,conditionalPresent,personal,3,il / elle / on,conduirait,
conduire,conduire,third,conditional,conditionalPresent,personal,4,nous,conduirions,
conduire,conduire,third,conditional,conditionalPresent,personal,5,vous,conduiriez,
conduire,conduire,third,conditional,conditionalPresent,personal,6,ils / elles,conduiraient,
conduire,conduire,third,conditional,conditionalPast,personal,1,j',aurais conduit,
conduire,conduire,third,conditional,conditionalPast,personal,2,tu,aurais conduit,
conduire,conduire,third,conditional,conditionalPast,personal,3,il / elle / on,aurait conduit,
conduire,conduire,third,conditional,conditionalPast,personal,4,nous,aurions conduit,
conduire,conduire,third,conditional,conditionalPast,personal,5,vous,auriez conduit,
conduire,conduire,third,conditional,conditionalPast,personal,6,ils / elles,auraient conduit,
conduire,conduire,third,imperative,imperativePresent,personal,1,tu,conduis,
conduire,conduire,third,imperative,imperativePresent,personal,2,nous,conduisons,
conduire,conduire,third,imperative,imperativePresent,personal,3,vous,conduisez,
conduire,conduire,third,participle,presentParticiple,single,1,form,conduisant,
conduire,conduire,third,participle,pastParticiple,single,1,form,conduit,
conduire,conduire,third,infinitive,presentInfinitive,single,1,form,conduire,
conduire,conduire,third,infinitive,pastInfinitive,single,1,form,avoir conduit,
conduire,conduire,third,gerund,presentGerund,single,1,form,en conduisant,
conduire,conduire,third,gerund,pastGerund,single,1,form,en ayant conduit,
construire,construire,third,indicative,present,personal,1,je,construis,
construire,construire,third,indicative,present,personal,2,tu,construis,
construire,construire,third,indicative,present,personal,3,il / elle / on,construit,
construire,construire,third,indicative,present,personal,4,nous,construisons,
construire,construire,third,indicative,present,personal,5,vous,construisez,
construire,construire,third,indicative,present,personal,6,ils / elles,construisent,
construire,construire,third,indicative,imperfect,personal,1,je,construisais,
construire,construire,third,indicative,imperfect,personal,2,tu,construisais,
construire,construire,third,indicative,imperfect,personal,3,il / elle / on,construisait,
construire,construire,third,indicative,imperfect,personal,4,nous,construisions,
construire,construire,third,indicative,imperfect,personal,5,vous,construisiez,
construire,construire,third,indicative,imperfect,personal,6,ils / elles,construisaient,
construire,construire,third,indicative,passeCompose,personal,1,j',ai construit,
construire,construire,third,indicative,passeCompose,personal,2,tu,as construit,
construire,construire,third,indicative,passeCompose,personal,3,il / elle / on,a construit,
construire,construire,third,indicative,passeCompose,personal,4,nous,avons construit,
construire,construire,third,indicative,passeCompose,personal,5,vous,avez construit,
construire,construire,third,indicative,passeCompose,personal,6,ils / elles,ont construit,
construire,construire,third,indicative,plusQueParfait,personal,1,j',avais construit,
construire,construire,third,indicative,plusQueParfait,personal,2,tu,avais construit,
construire,construire,third,indicative,plusQueParfait,personal,3,il / elle / on,avait construit,
construire,construire,third,indicative,plusQueParfait,personal,4,nous,avions construit,
construire,construire,third,indicative,plusQueParfait,personal,5,vous,aviez construit,
construire,construire,third,indicative,plusQueParfait,personal,6,ils / elles,avaient construit,
construire,construire,third,indicative,passeSimple,personal,1,je,construisis,
construire,construire,third,indicative,passeSimple,personal,2,tu,construisis,
construire,construire,third,indicative,passeSimple,personal,3,il / elle / on,construisit,
construire,construire,third,indicative,passeSimple,personal,4,nous,construisîmes,
construire,construire,third,indicative,passeSimple,personal,5,vous,construisîtes,
construire,construire,third,indicative,passeSimple,personal,6,ils / elles,construisirent,
construire,construire,third,indicative,futureSimple,personal,1,je,construirai,
construire,construire,third,indicative,futureSimple,personal,2,tu,construiras,
construire,construire,third,indicative,futureSimple,personal,3,il / elle / on,construira,
construire,construire,third,indicative,futureSimple,personal,4,nous,construirons,
construire,construire,third,indicative,futureSimple,personal,5,vous,construirez,
construire,construire,third,indicative,futureSimple,personal,6,ils / elles,construiront,
construire,construire,third,indicative,futurAnterieur,personal,1,j',aurai construit,
construire,construire,third,indicative,futurAnterieur,personal,2,tu,auras construit,
construire,construire,third,indicative,futurAnterieur,personal,3,il / elle / on,aura construit,
construire,construire,third,indicative,futurAnterieur,personal,4,nous,aurons construit,
construire,construire,third,indicative,futurAnterieur,personal,5,vous,aurez construit,
construire,construire,third,indicative,futurAnterieur,personal,6,ils / elles,auront construit,
construire,construire,third,subjunctive,subjunctivePresent,personal,1,je,construise,
construire,construire,third,subjunctive,subjunctivePresent,personal,2,tu,construises,
construire,construire,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,construise,
construire,construire,third,subjunctive,subjunctivePresent,personal,4,nous,construisions,
construire,construire,third,subjunctive,subjunctivePresent,personal,5,vous,construisiez,
construire,construire,third,subjunctive,subjunctivePresent,personal,6,ils / elles,construisent,
construire,construire,third,subjunctive,subjunctivePast,personal,1,j',aie construit,
construire,construire,third,subjunctive,subjunctivePast,personal,2,tu,aies construit,
construire,construire,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait construit,
construire,construire,third,subjunctive,subjunctivePast,personal,4,nous,ayons construit,
construire,construire,third,subjunctive,subjunctivePast,personal,5,vous,ayez construit,
construire,construire,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient construit,
construire,construire,third,conditional,conditionalPresent,personal,1,je,construirais,
construire,construire,third,conditional,conditionalPresent,personal,2,tu,construirais,
construire,construire,third,conditional,conditionalPresent,personal,3,il / elle / on,construirait,
construire,construire,third,conditional,conditionalPresent,personal,4,nous,construirions,
construire,construire,third,conditional,conditionalPresent,personal,5,vous,construiriez,
construire,construire,third,conditional,conditionalPresent,personal,6,ils / elles,construiraient,
construire,construire,third,conditional,conditionalPast,personal,1,j',aurais construit,
construire,construire,third,conditional,conditionalPast,personal,2,tu,aurais construit,
construire,construire,third,conditional,conditionalPast,personal,3,il / elle / on,aurait construit,
construire,construire,third,conditional,conditionalPast,personal,4,nous,aurions construit,
construire,construire,third,conditional,conditionalPast,personal,5,vous,auriez construit,
construire,construire,third,conditional,conditionalPast,personal,6,ils / elles,auraient construit,
construire,construire,third,imperative,imperativePresent,personal,1,tu,construis,
construire,construire,third,imperative,imperativePresent,personal,2,nous,construisons,
construire,construire,third,imperative,imperativePresent,personal,3,vous,construisez,
construire,construire,third,participle,presentParticiple,single,1,form,construisant,
construire,construire,third,participle,pastParticiple,single,1,form,construit,
construire,construire,third,infinitive,presentInfinitive,single,1,form,construire,
construire,construire,third,infinitive,pastInfinitive,single,1,form,avoir construit,
construire,construire,third,gerund,presentGerund,single,1,form,en construisant,
construire,construire,third,gerund,pastGerund,single,1,form,en ayant construit,
produire,produire,third,indicative,present,personal,1,je,produis,
produire,produire,third,indicative,present,personal,2,tu,produis,
produire,produire,third,indicative,present,personal,3,il / elle / on,produit,
produire,produire,third,indicative,present,personal,4,nous,produisons,
produire,produire,third,indicative,present,personal,5,vous,produisez,
produire,produire,third,indicative,present,personal,6,ils / elles,produisent,
produire,produire,third,indicative,imperfect,personal,1,je,produisais,
produire,produire,third,indicative,imperfect,personal,2,tu,produisais,
produire,produire,third,indicative,imperfect,personal,3,il / elle / on,produisait,
produire,produire,third,indicative,imperfect,personal,4,nous,produisions,
produire,produire,third,indicative,imperfect,personal,5,vous,produisiez,
produire,produire,third,indicative,imperfect,personal,6,ils / elles,produisaient,
produire,produire,third,indicative,passeCompose,personal,1,j',ai produit,
produire,produire,third,indicative,passeCompose,personal,2,tu,as produit,
produire,produire,third,indicative,passeCompose,personal,3,il / elle / on,a produit,
produire,produire,third,indicative,passeCompose,personal,4,nous,avons produit,
produire,produire,third,indicative,passeCompose,personal,5,vous,avez produit,
produire,produire,third,indicative,passeCompose,personal,6,ils / elles,ont produit,
produire,produire,third,indicative,plusQueParfait,personal,1,j',avais produit,
produire,produire,third,indicative,plusQueParfait,personal,2,tu,avais produit,
produire,produire,third,indicative,plusQueParfait,personal,3,il / elle / on,avait produit,
produire,produire,third,indicative,plusQueParfait,personal,4,nous,avions produit,
produire,produire,third,indicative,plusQueParfait,personal,5,vous,aviez produit,
produire,produire,third,indicative,plusQueParfait,personal,6,ils / elles,avaient produit,
produire,produire,third,indicative,passeSimple,personal,1,je,produisis,
produire,produire,third,indicative,passeSimple,personal,2,tu,produisis,
produire,produire,third,indicative,passeSimple,personal,3,il / elle / on,produisit,
produire,produire,third,indicative,passeSimple,personal,4,nous,produisîmes,
produire,produire,third,indicative,passeSimple,personal,5,vous,produisîtes,
produire,produire,third,indicative,passeSimple,personal,6,ils / elles,produisirent,
produire,produire,third,indicative,futureSimple,personal,1,je,produirai,
produire,produire,third,indicative,futureSimple,personal,2,tu,produiras,
produire,produire,third,indicative,futureSimple,personal,3,il / elle / on,produira,
produire,produire,third,indicative,futureSimple,personal,4,nous,produirons,
produire,produire,third,indicative,futureSimple,personal,5,vous,produirez,
produire,produire,third,indicative,futureSimple,personal,6,ils / elles,produiront,
produire,produire,third,indicative,futurAnterieur,personal,1,j',aurai produit,
produire,produire,third,indicative,futurAnterieur,personal,2,tu,auras produit,
produire,produire,third,indicative,futurAnterieur,personal,3,il / elle / on,aura produit,
produire,produire,third,indicative,futurAnterieur,personal,4,nous,aurons produit,
produire,produire,third,indicative,futurAnterieur,personal,5,vous,aurez produit,
produire,produire,third,indicative,futurAnterieur,personal,6,ils / elles,auront produit,
produire,produire,third,subjunctive,subjunctivePresent,personal,1,je,produise,
produire,produire,third,subjunctive,subjunctivePresent,personal,2,tu,produises,
produire,produire,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,produise,
produire,produire,third,subjunctive,subjunctivePresent,personal,4,nous,produisions,
produire,produire,third,subjunctive,subjunctivePresent,personal,5,vous,produisiez,
produire,produire,third,subjunctive,subjunctivePresent,personal,6,ils / elles,produisent,
produire,produire,third,subjunctive,subjunctivePast,personal,1,j',aie produit,
produire,produire,third,subjunctive,subjunctivePast,personal,2,tu,aies produit,
produire,produire,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait produit,
produire,produire,third,subjunctive,subjunctivePast,personal,4,nous,ayons produit,
produire,produire,third,subjunctive,subjunctivePast,personal,5,vous,ayez produit,
produire,produire,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient produit,
produire,produire,third,conditional,conditionalPresent,personal,1,je,produirais,
produire,produire,third,conditional,conditionalPresent,personal,2,tu,produirais,
produire,produire,third,conditional,conditionalPresent,personal,3,il / elle / on,produirait,
produire,produire,third,conditional,conditionalPresent,personal,4,nous,produirions,
produire,produire,third,conditional,conditionalPresent,personal,5,vous,produiriez,
produire,produire,third,conditional,conditionalPresent,personal,6,ils / elles,produiraient,
produire,produire,third,conditional,conditionalPast,personal,1,j',aurais produit,
produire,produire,third,conditional,conditionalPast,personal,2,tu,aurais produit,
produire,produire,third,conditional,conditionalPast,personal,3,il / elle / on,aurait produit,
produire,produire,third,conditional,conditionalPast,personal,4,nous,aurions produit,
produire,produire,third,conditional,conditionalPast,personal,5,vous,auriez produit,
produire,produire,third,conditional,conditionalPast,personal,6,ils / elles,auraient produit,
produire,produire,third,imperative,imperativePresent,personal,1,tu,produis,
produire,produire,third,imperative,imperativePresent,personal,2,nous,produisons,
produire,produire,third,imperative,imperativePresent,personal,3,vous,produisez,
produire,produire,third,participle,presentParticiple,single,1,form,produisant,
produire,produire,third,participle,pastParticiple,single,1,form,produit,
produire,produire,third,infinitive,presentInfinitive,single,1,form,produire,
produire,produire,third,infinitive,pastInfinitive,single,1,form,avoir produit,
produire,produire,third,gerund,presentGerund,single,1,form,en produisant,
produire,produire,third,gerund,pastGerund,single,1,form,en ayant produit,
rire,rire,third,indicative,present,personal,1,je,ris,
rire,rire,third,indicative,present,personal,2,tu,ris,
rire,rire,third,indicative,present,personal,3,il / elle / on,rit,
rire,rire,third,indicative,present,personal,4,nous,rions,
rire,rire,third,indicative,present,personal,5,vous,riez,
rire,rire,third,indicative,present,personal,6,ils / elles,rient,
rire,rire,third,indicative,imperfect,personal,1,je,riais,
rire,rire,third,indicative,imperfect,personal,2,tu,riais,
rire,rire,third,indicative,imperfect,personal,3,il / elle / on,riait,
rire,rire,third,indicative,imperfect,personal,4,nous,riions,
rire,rire,third,indicative,imperfect,personal,5,vous,riiez,
rire,rire,third,indicative,imperfect,personal,6,ils / elles,riaient,
rire,rire,third,indicative,passeCompose,personal,1,j',ai ri,
rire,rire,third,indicative,passeCompose,personal,2,tu,as ri,
rire,rire,third,indicative,passeCompose,personal,3,il / elle / on,a ri,
rire,rire,third,indicative,passeCompose,personal,4,nous,avons ri,
rire,rire,third,indicative,passeCompose,personal,5,vous,avez ri,
rire,rire,third,indicative,passeCompose,personal,6,ils / elles,ont ri,
rire,rire,third,indicative,plusQueParfait,personal,1,j',avais ri,
rire,rire,third,indicative,plusQueParfait,personal,2,tu,avais ri,
rire,rire,third,indicative,plusQueParfait,personal,3,il / elle / on,avait ri,
rire,rire,third,indicative,plusQueParfait,personal,4,nous,avions ri,
rire,rire,third,indicative,plusQueParfait,personal,5,vous,aviez ri,
rire,rire,third,indicative,plusQueParfait,personal,6,ils / elles,avaient ri,
rire,rire,third,indicative,passeSimple,personal,1,je,ris,
rire,rire,third,indicative,passeSimple,personal,2,tu,ris,
rire,rire,third,indicative,passeSimple,personal,3,il / elle / on,rit,
rire,rire,third,indicative,passeSimple,personal,4,nous,rîmes,
rire,rire,third,indicative,passeSimple,personal,5,vous,rîtes,
rire,rire,third,indicative,passeSimple,personal,6,ils / elles,rirent,
rire,rire,third,indicative,futureSimple,personal,1,je,rirai,
rire,rire,third,indicative,futureSimple,personal,2,tu,riras,
rire,rire,third,indicative,futureSimple,personal,3,il / elle / on,rira,
rire,rire,third,indicative,futureSimple,personal,4,nous,rirons,
rire,rire,third,indicative,futureSimple,personal,5,vous,rirez,
rire,rire,third,indicative,futureSimple,personal,6,ils / elles,riront,
rire,rire,third,indicative,futurAnterieur,personal,1,j',aurai ri,
rire,rire,third,indicative,futurAnterieur,personal,2,tu,auras ri,
rire,rire,third,indicative,futurAnterieur,personal,3,il / elle / on,aura ri,
rire,rire,third,indicative,futurAnterieur,personal,4,nous,aurons ri,
rire,rire,third,indicative,futurAnterieur,personal,5,vous,aurez ri,
rire,rire,third,indicative,futurAnterieur,personal,6,ils / elles,auront ri,
rire,rire,third,subjunctive,subjunctivePresent,personal,1,je,rie,
rire,rire,third,subjunctive,subjunctivePresent,personal,2,tu,ries,
rire,rire,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,rie,
rire,rire,third,subjunctive,subjunctivePresent,personal,4,nous,riions,
rire,rire,third,subjunctive,subjunctivePresent,personal,5,vous,riiez,
rire,rire,third,subjunctive,subjunctivePresent,personal,6,ils / elles,rient,
rire,rire,third,subjunctive,subjunctivePast,personal,1,j',aie ri,
rire,rire,third,subjunctive,subjunctivePast,personal,2,tu,aies ri,
rire,rire,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait ri,
rire,rire,third,subjunctive,subjunctivePast,personal,4,nous,ayons ri,
